CASEID	SETID	CHOICE15	Alternative	FSG	FSO	TT	CHOICE01				
17045	1321	5	5	2.209	2.41	2.8	1				
17046	1322	1	1	3.708	6.001	8.13	1				
17046	1322	1	2	0.347	0.431	0	0				
17046	1322	1	3	0.483	0.884	5.69	0				
17046	1322	1	4	1.622	7.598	7.15	0				
17046	1322	1	5	0.384	0.551	2.9	0				
17051	1323	3	1	2.109	1.759	8.76	0				
17051	1323	3	2	0.578	0.105	6.92	0				
17051	1323	3	3	2.932	2.181	0	1				
17051	1323	3	4	1.556	0.434	13.32	0				
17051	1323	3	5	1.188	3.2	0	0				
17054	1324	3	1	0	0.697	2.93	0				
17054	1324	3	2	0.135	0.169	2.93	0				
17054	1324	3	3	1.817	1.498	0	1				
17054	1324	3	4	4.16	19.515	3.69	0				
17054	1324	3	5	2.109	1.759	2.89	0				
17054	1325	4	1	3.479	27.106	11.44	0				
17054	1325	4	2	1.817	1.498	0	0				
17054	1325	4	3	0	0.697	9.28	0				
17054	1325	4	4	4.16	19.515	11.44	1				
17054	1325	4	5	2.473	1.131	20.8	0				
17061	1326	5	1	0.574	0.593	0	0				
17061	1326	5	2	3.21	3.884	0	0				
17061	1326	5	3	0.165	0.437	15.64	0				
17061	1326	5	4	0.995	1.513	19	0				
17061	1326	5	5	1.491	8.362	0	1				
17068	1327	1	1	2.925	4.548	0	1				
17068	1327	1	2	6.33	11.383	0	0				
17068	1327	1	3	1.645	7.01	5.94	0				
17068	1327	1	4	1	0.665	5.94	0				
17068	1327	1	5	3.4	17.619	8.19	0				
17068	1328	2	1	6.33	11.383	0	0				
17068	1328	2	2	2.925	4.548	0	1				
17068	1328	2	3	1.645	7.01	5.94	0				
17068	1328	2	4	1	0.665	5.94	0				
17068	1328	2	5	3.4	17.619	8.19	0				
17068	1329	1	1	1.587	73.97	46.31	1				
17068	1329	1	2	2.925	4.548	0	0				
17068	1329	1	3	6.33	11.383	0	0				
17068	1329	1	4	1	0.665	5.94	0				
17068	1329	1	5	1.645	7.01	5.94	0				
17068	1330	4	1	1	0.665	5.94	0				
17068	1330	4	2	2.925	4.548	0	0				
17068	1330	4	3	6.33	11.383	0	0				
17068	1330	4	4	1.587	73.97	46.31	1				
17068	1330	4	5	1.645	7.01	5.94	0				
17076	1331	5	1	2.925	4.548	0	0				
17076	1331	5	2	0.646	0.194	0	0				
17076	1331	5	3	1.76	14.651	0	0				
17076	1331	5	4	1.813	2.566	15	0				
17076	1331	5	5	2.274	8.347	0	1				
17076	1332	3	1	1.76	14.651	0	0				
17076	1332	3	2	0.646	0.194	0	0				
17076	1332	3	3	2.274	8.347	0	1				
17076	1332	3	4	1.813	2.566	15	0				
17076	1332	3	5	0.927	2.632	23.8	0				
17078	1333	4	1	1.813	2.566	6	0				
17078	1333	4	2	0.646	0.194	0	0				
17078	1333	4	3	1.76	14.651	0	0				
17078	1333	4	4	2.274	8.347	0	1				
17078	1333	4	5	0.927	2.632	7.36	0				
17078	1334	3	1	1.76	14.651	0	0				
17078	1334	3	2	0.646	0.194	0	0				
17078	1334	3	3	2.274	8.347	0	1				
17078	1334	3	4	1.813	2.566	6	0				
17078	1334	3	5	0.927	2.632	7.36	0				
17078	1335	3	1	1.76	14.651	0	0				
17078	1335	3	2	0.646	0.194	0	0				
17078	1335	3	3	2.274	8.347	0	1				
17078	1335	3	4	1.813	2.566	6	0				
17078	1335	3	5	0.927	2.632	7.36	0				
17078	1336	4	1	1.813	2.566	6	0				
17078	1336	4	2	0.646	0.194	0	0				
17078	1336	4	3	1.76	14.651	0	0				
17078	1336	4	4	2.274	8.347	0	1				
17078	1336	4	5	0.927	2.632	7.36	0				
17083	1337	2	1	0.854	0.263	0	0				
17083	1337	2	2	2.725	3.107	5.49	1				
17083	1337	2	3	0.063	1.05	4.88	0				
17083	1337	2	4	0	5.333	4.88	0				
17083	1337	2	5	0.646	0.194	0	0				
17084	1338	5	1	0.063	1.05	20.88	0				
17084	1338	5	2	0.946	0.236	9.6	0				
17084	1338	5	3	0.854	0.263	12.04	0				
17084	1338	5	4	3.61	5.189	16.76	0				
17084	1338	5	5	2.725	3.107	0	1				
17085	1339	4	1	3.61	5.189	16.76	0				
17085	1339	4	2	0.946	0.236	9.6	0				
17085	1339	4	3	0.854	0.263	12.04	0				
17085	1339	4	4	2.725	3.107	0	1				
17085	1339	4	5	0.063	1.05	20.88	0				
17085	1340	1	1	0.898	56.296	9.76	1				
17085	1340	1	2	2.725	3.107	0	0				
17085	1340	1	3	0.854	0.263	5.49	0				
17085	1340	1	4	0.946	0.236	4.25	0				
17085	1340	1	5	3.61	5.189	6.68	0				
18003	1341	4	1	0.388	0.252	8.36	0				
18003	1341	4	2	0.148	3.677	0	0				
18003	1341	4	3	6.438	77.335	0	0				
18003	1341	4	4	2.121	41.669	0	1				
18003	1341	4	5	2.725	3.107	0	0				
18003	1342	1	1	2.121	41.669	0	1				
18003	1342	1	2	0.148	3.677	0	0				
18003	1342	1	3	6.438	77.335	0	0				
18003	1342	1	4	0.388	0.252	8.36	0				
18003	1342	1	5	1.556	0.434	10.64	0				
18005	1343	1	1	1.491	8.362	28.6	1				
18005	1343	1	2	0.129	0.079	0	0				
18005	1343	1	3	0.234	0.261	23.92	0				
18005	1343	1	4	3.21	3.884	28.6	0				
18005	1343	1	5	0.148	3.677	0	0				
18005	1344	3	1	0.234	0.261	23.92	0				
18005	1344	3	2	0.129	0.079	0	0				
18005	1344	3	3	1.491	8.362	28.6	1				
18005	1344	3	4	3.21	3.884	28.6	0				
18005	1344	3	5	2.04	2.124	36	0				
18009	1345	4	1	0.678	1.653	12.08	0				
18009	1345	4	2	0.109	0.555	0	0				
18009	1345	4	3	0	1.08	0	0				
18009	1345	4	4	1.563	1.184	12.08	1				
18009	1345	4	5	4.054	2.456	0	0				
18013	1346	3	1	0.35	1.083	0	0				
18013	1346	3	2	0.585	0.781	0	0				
18013	1346	3	3	3.61	5.189	6.46	1				
18013	1346	3	4	0.084	0.809	8.48	0				
18013	1346	3	5	0.678	1.653	3.27	0				
18017	1347	4	1	1	0.665	5.94	0				
18017	1347	4	2	6.33	11.383	0	0				
18017	1347	4	3	1.645	7.01	5.94	0				
18017	1347	4	4	2.925	4.548	0	1				
18017	1347	4	5	0.35	1.083	0	0				
18017	1348	3	1	1.645	7.01	5.94	0				
18017	1348	3	2	6.33	11.383	0	0				
18017	1348	3	3	2.925	4.548	0	1				
18017	1348	3	4	1	0.665	5.94	0				
18017	1348	3	5	3.4	17.619	8.19	0				
18019	1349	2	1	6.33	11.383	0	0				
18019	1349	2	2	2.925	4.548	0	1				
18019	1349	2	3	1.645	7.01	12	0				
18019	1349	2	4	1	0.665	12	0				
18019	1349	2	5	3.4	17.619	19	0				
18019	1350	3	1	1.645	7.01	12	0				
18019	1350	3	2	6.33	11.383	0	0				
18019	1350	3	3	2.925	4.548	0	1				
18019	1350	3	4	1	0.665	12	0				
18019	1350	3	5	3.4	17.619	19	0				
10012002	1351	1	1	2.773	4.402	0	1				
10012002	1351	1	2	0.085	0	0	0				
10012002	1351	1	3	0.733	5.931	0	0				
10012002	1351	1	4	1.381	1.629	6.84	0				
10012002	1351	1	5	0.38	4.508	6.84	0				
10012046	1352	5	1	1.324	2.309	11.8	0				
10012046	1352	5	2	0.062	0.916	0	0				
10012046	1352	5	3	0.035	0.185	19.32	0				
10012046	1352	5	4	0.554	2.979	24.2	0				
10012046	1352	5	5	0.602	1.142	0	1				
10012050	1353	2	1	0.456	0	0	0				
10012050	1353	2	2	2.952	4.534	0	1				
10012050	1353	2	3	0.176	4.754	0	0				
10012050	1353	2	4	0.625	0.577	11.44	0				
10012050	1353	2	5	0.602	1.142	0	0				
10012054	1354	1	1	2.952	4.534	0	1				
10012054	1354	1	2	0.456	0	0	0				
10012054	1354	1	3	0.176	4.754	0	0				
10012054	1354	1	4	0.625	0.577	11.44	0				
10012054	1354	1	5	1.424	1.132	20.68	0				
10100002	1355	4	1	4.054	2.456	6.96	0				
10100002	1355	4	2	0.799	0.937	0	0				
10100002	1355	4	3	0	0.045	0	0				
10100002	1355	4	4	0.661	1.25	0	1				
10100002	1355	4	5	2.925	4.548	0	0				
10100006	1356	3	1	0	0.045	0	0				
10100006	1356	3	2	0.799	0.937	0	0				
10100006	1356	3	3	0.661	1.25	0	1				
10100006	1356	3	4	4.054	2.456	20	0				
10100006	1356	3	5	5.19	59.651	20	0				
10100008	1357	5	1	0.799	0.937	0	0				
10100008	1357	5	2	0.629	0.779	0	0				
10100008	1357	5	3	1.044	4.743	0	0				
10100008	1357	5	4	1.622	7.598	7.08	0				
10100008	1357	5	5	0.834	1.25	0	1				
10100008	1358	1	1	0.834	1.25	0	1				
10100008	1358	1	2	0.629	0.779	0	0				
10100008	1358	1	3	1.044	4.743	0	0				
10100008	1358	1	4	1.622	7.598	7.08	0				
10100008	1358	1	5	1.817	1.498	8.82	0				
10100011	1359	1	1	0.834	1.25	0	1				
10100011	1359	1	2	0.629	0.779	0	0				
10100011	1359	1	3	1.044	4.743	0	0				
10100011	1359	1	4	1.622	7.598	7.08	0				
10100011	1359	1	5	1.817	1.498	8.82	0				
10100011	1360	5	1	1.817	1.498	8.82	0				
10100011	1360	5	2	0.629	0.779	0	0				
10100011	1360	5	3	1.044	4.743	0	0				
10100011	1360	5	4	1.622	7.598	7.08	0				
10100011	1360	5	5	0.834	1.25	0	1				
10100023	1361	1	1	0.834	1.25	3.93	1				
10100023	1361	1	2	0.629	0.779	3.93	0				
10100023	1361	1	3	1.044	4.743	3.93	0				
10100023	1361	1	4	0.575	0.104	7.62	0				
10100023	1361	1	5	1.491	0.69	2.83	0				
10100023	1362	1	1	4.16	19.515	12.9	1				
10100023	1362	1	2	0.629	0.779	3.93	0				
10100023	1362	1	3	0.834	1.25	3.93	0				
10100023	1362	1	4	1.044	4.743	3.93	0				
10100023	1362	1	5	0.575	0.104	7.62	0				
10100026	1363	4	1	2.932	2.181	4.07	0				
10100026	1363	4	2	1.548	12.008	0	0				
10100026	1363	4	3	1.491	0.69	2.65	0				
10100026	1363	4	4	1.028	4.333	0	1				
10100026	1363	4	5	0.629	0.779	3.93	0				
10100039	1364	2	1	1.774	1.95	0	0				
10100039	1364	2	2	1.223	42.422	7.43	1				
10100039	1364	2	3	0.077	0.195	3.94	0				
10100039	1364	2	4	0.867	0.197	3.34	0				
10100039	1364	2	5	4.054	2.456	0	0				
10200017	1365	1	1	4.054	2.456	6.96	1				
10200017	1365	1	2	0.799	0.937	0	0				
10200017	1365	1	3	0	0.045	0	0				
10200017	1365	1	4	0.661	1.25	0	0				
10200017	1365	1	5	1.774	1.95	0	0				
10200017	1366	2	1	0.799	0.937	0	0				
10200017	1366	2	2	0.661	1.25	0	1				
10200017	1366	2	3	0	0.045	0	0				
10200017	1366	2	4	4.054	2.456	6.96	0				
10200017	1366	2	5	5.19	59.651	6.96	0				
10200025	1367	2	1	0.799	0.937	0	0				
10200025	1367	2	2	0.661	1.25	0	1				
10200025	1367	2	3	0	0.045	0	0				
10200025	1367	2	4	4.054	2.456	20	0				
10200025	1367	2	5	5.19	59.651	20	0				
10200028	1368	1	1	0.661	1.25	0	1				
10200028	1368	1	2	0.799	0.937	0	0				
10200028	1368	1	3	0	0.045	0	0				
10200028	1368	1	4	4.054	2.456	6.96	0				
10200028	1368	1	5	5.19	59.651	6.96	0				
10200031	1369	3	1	0	0.045	0	0				
10200031	1369	3	2	0.799	0.937	0	0				
10200031	1369	3	3	0.661	1.25	0	1				
10200031	1369	3	4	4.054	2.456	6.96	0				
10200031	1369	3	5	5.19	59.651	6.96	0				
10200032	1370	5	1	1.247	4.727	3.88	0				
10200032	1370	5	2	5.19	59.651	0	0				
10200032	1370	5	3	0.163	1.31	3.88	0				
10200032	1370	5	4	0.054	1.601	3.88	0				
10200032	1370	5	5	4.054	2.456	0	1				
10400014	1371	3	1	1.028	4.333	19.76	0				
10400014	1371	3	2	2.932	2.181	8.76	0				
10400014	1371	3	3	2.109	1.759	0	1				
10400014	1371	3	4	1.556	0.434	18.96	0				
10400014	1371	3	5	0.646	0.194	0	0				
10400020	1372	2	1	0.629	0.779	3.93	0				
10400020	1372	2	2	0.834	1.25	3.93	1				
10400020	1372	2	3	1.044	4.743	3.93	0				
10400020	1372	2	4	0.575	0.104	7.62	0				
10400020	1372	2	5	0.646	0.194	0	0				
10400024	1373	4	1	1.622	7.598	23.92	0				
10400024	1373	4	2	0.629	0.779	0	0				
10400024	1373	4	3	1.044	4.743	0	0				
10400024	1373	4	4	0.834	1.25	0	1				
10400024	1373	4	5	0.575	0.104	20	0				
10400024	1374	5	1	1.817	1.498	29.96	0				
10400024	1374	5	2	0.629	0.779	0	0				
10400024	1374	5	3	1.044	4.743	0	0				
10400024	1374	5	4	1.622	7.598	23.92	0				
10400024	1374	5	5	0.834	1.25	0	1				
10400027	1375	1	1	2.925	4.548	0	1				
10400027	1375	1	2	6.33	11.383	0	0				
10400027	1375	1	3	1.645	7.01	5.94	0				
10400027	1375	1	4	1	0.665	5.94	0				
10400027	1375	1	5	3.4	17.619	8.19	0				
10400027	1376	2	1	6.33	11.383	0	0				
10400027	1376	2	2	2.925	4.548	0	1				
10400027	1376	2	3	1.645	7.01	5.94	0				
10400027	1376	2	4	1	0.665	5.94	0				
10400027	1376	2	5	3.4	17.619	8.19	0				
10400028	1377	1	1	2.925	4.548	0	1				
10400028	1377	1	2	6.33	11.383	0	0				
10400028	1377	1	3	1.645	7.01	12	0				
10400028	1377	1	4	1	0.665	12	0				
10400028	1377	1	5	3.4	17.619	19	0				
10400028	1378	3	1	1.645	7.01	12	0				
10400028	1378	3	2	6.33	11.383	0	0				
10400028	1378	3	3	2.925	4.548	0	1				
10400028	1378	3	4	1	0.665	12	0				
10400028	1378	3	5	3.4	17.619	19	0				
10400033	1379	1	1	2.925	4.548	0	1				
10400033	1379	1	2	6.33	11.383	0	0				
10400033	1379	1	3	1.645	7.01	5.94	0				
10400033	1379	1	4	1	0.665	5.94	0				
10400033	1379	1	5	3.4	17.619	8.19	0				
10400033	1380	3	1	1.645	7.01	5.94	0				
10400033	1380	3	2	6.33	11.383	0	0				
10400033	1380	3	3	2.925	4.548	0	1				
10400033	1380	3	4	1	0.665	5.94	0				
10400033	1380	3	5	3.4	17.619	8.19	0				
10400047	1381	4	1	0.379	0.225	0	0				
10400047	1381	4	2	0.105	0.07	0	0				
10400047	1381	4	3	0.077	0.195	0	0				
10400047	1381	4	4	3.418	6.65	0	1				
10400047	1381	4	5	4.054	2.456	0	0				
10500004	1382	5	1	1.506	0.632	3.88	0				
10500004	1382	5	2	2.199	9.42	3	0				
10500004	1382	5	3	0.552	3.932	4.96	0				
10500004	1382	5	4	0.036	0.276	3.54	0				
10500004	1382	5	5	2.677	9.375	3	1				
10500004	1383	5	1	1.506	0.632	3.88	0				
10500004	1383	5	2	2.199	9.42	3	0				
10500004	1383	5	3	0.552	3.932	4.96	0				
10500004	1383	5	4	0.036	0.276	3.54	0				
10500004	1383	5	5	2.677	9.375	3	1				
10500011	1384	3	1	2.449	6.044	20.76	0				
10500011	1384	3	2	2.199	9.42	7.24	0				
10500011	1384	3	3	2.677	9.375	7.24	1				
10500011	1384	3	4	1.506	0.632	13.12	0				
10500011	1384	3	5	0.036	0.276	17.36	0				
10500012	1385	5	1	2.199	9.42	7.24	0				
10500012	1385	5	2	1.504	0.198	0	0				
10500012	1385	5	3	0.671	1.492	16	0				
10500012	1385	5	4	0.527	0.106	18.28	0				
10500012	1385	5	5	1.239	12.395	18.28	1				
10500012	1386	5	1	2.477	10.492	18.28	0				
10500012	1386	5	2	1.504	0.198	0	0				
10500012	1386	5	3	0.671	1.492	16	0				
10500012	1386	5	4	0.527	0.106	18.28	0				
10500012	1386	5	5	1.239	12.395	18.28	1				
10500016	1387	2	1	0.629	0.779	0	0				
10500016	1387	2	2	0.834	1.25	0	1				
10500016	1387	2	3	1.044	4.743	0	0				
10500016	1387	2	4	1.622	7.598	23.92	0				
10500016	1387	2	5	0.671	1.492	16	0				
10500016	1388	3	1	1.044	4.743	0	0				
10500016	1388	3	2	0.629	0.779	0	0				
10500016	1388	3	3	0.834	1.25	0	1				
10500016	1388	3	4	1.622	7.598	23.92	0				
10500016	1388	3	5	1.817	1.498	29.96	0				
10500034	1389	3	1	0.077	0.195	0	0				
10500034	1389	3	2	0.105	0.07	0	0				
10500034	1389	3	3	3.418	6.65	0	1				
10500034	1389	3	4	0.379	0.225	0	0				
10500034	1389	3	5	0.449	0.349	9	0				
10600005	1390	3	1	1.491	0.69	0	0				
10600005	1390	3	2	0.081	0.491	0	0				
10600005	1390	3	3	1.028	4.333	8.88	1				
10600005	1390	3	4	1.548	12.008	8.88	0				
10600005	1390	3	5	0.379	0.225	0	0				
10600006	1391	2	1	0.086	0.103	15	0				
10600006	1391	2	2	1.239	12.395	17.56	1				
10600006	1391	2	3	2.477	10.492	17.56	0				
10600006	1391	2	4	0.527	0.106	17.56	0				
10600006	1391	2	5	1.491	0.69	0	0				
10600006	1392	4	1	0.527	0.106	17.56	0				
10600006	1392	4	2	0.086	0.103	15	0				
10600006	1392	4	3	2.477	10.492	17.56	0				
10600006	1392	4	4	1.239	12.395	17.56	1				
10600006	1392	4	5	2.287	1.42	25.56	0				
10600007	1393	2	1	0.527	0.106	0	0				
10600007	1393	2	2	1.239	12.395	0	1				
10600007	1393	2	3	2.477	10.492	0	0				
10600007	1393	2	4	0.086	0.103	25	0				
10600007	1393	2	5	2.287	1.42	25.56	0				
10600014	1394	4	1	0.575	0.104	7.62	0				
10600014	1394	4	2	0.629	0.779	3.93	0				
10600014	1394	4	3	1.044	4.743	3.93	0				
10600014	1394	4	4	0.834	1.25	3.93	1				
10600014	1394	4	5	0.843	3.536	7.62	0				
10700001	1395	1	1	1.506	0.632	4.88	1				
10700001	1395	1	2	0.036	0.276	0	0				
10700001	1395	1	3	2.677	9.375	4.58	0				
10700001	1395	1	4	2.199	9.42	4.58	0				
10700001	1395	1	5	0.629	0.779	0	0				
10700001	1396	2	1	0.036	0.276	0	0				
10700001	1396	2	2	2.677	9.375	4.58	1				
10700001	1396	2	3	2.199	9.42	4.58	0				
10700001	1396	2	4	1.506	0.632	4.88	0				
10700001	1396	2	5	2.322	0.867	5.59	0				
10700007	1397	4	1	0.036	0.276	10.64	0				
10700007	1397	4	2	2.199	9.42	8.92	0				
10700007	1397	4	3	0.552	3.932	18.6	0				
10700007	1397	4	4	2.677	9.375	8.92	1				
10700007	1397	4	5	1.506	0.632	14.36	0				
10700007	1398	1	1	2.677	9.375	8.92	1				
10700007	1398	1	2	2.199	9.42	8.92	0				
10700007	1398	1	3	0.552	3.932	18.6	0				
10700007	1398	1	4	0.036	0.276	10.64	0				
10700007	1398	1	5	1.506	0.632	11.2	0				
10700018	1399	4	1	2.932	2.181	14.12	0				
10700018	1399	4	2	1.548	12.008	0	0				
10700018	1399	4	3	1.491	0.69	8.88	0				
10700018	1399	4	4	1.028	4.333	0	1				
10700018	1399	4	5	3.61	5.189	6.48	0				
10700018	1400	4	1	2.932	2.181	14.12	0				
10700018	1400	4	2	1.548	12.008	0	0				
10700018	1400	4	3	1.491	0.69	8.88	0				
10700018	1400	4	4	1.028	4.333	0	1				
10700018	1400	4	5	1.556	0.434	18.16	0				
10700020	1401	1	1	1.028	4.333	4.14	1				
10700020	1401	1	2	0.081	0.491	1.97	0				
10700020	1401	1	3	1.491	0.69	1.97	0				
10700020	1401	1	4	1.548	12.008	4.14	0				
10700020	1401	1	5	2.932	2.181	4.07	0				
10700025	1402	2	1	1.028	4.333	0	0				
10700025	1402	2	2	1.959	0.858	7.96	1				
10700025	1402	2	3	1.548	12.008	0	0				
10700025	1402	2	4	1.491	0.69	2.65	0				
10700025	1402	2	5	1.556	0.434	6.18	0				
10700028	1403	5	1	1.247	4.727	3.88	0				
10700028	1403	5	2	5.19	59.651	0	0				
10700028	1403	5	3	0.163	1.31	3.88	0				
10700028	1403	5	4	0.054	1.601	3.88	0				
10700028	1403	5	5	4.054	2.456	0	1				
10800010	1404	1	1	2.932	2.181	4.07	1				
10800010	1404	1	2	1.028	4.333	0	0				
10800010	1404	1	3	1.548	12.008	0	0				
10800010	1404	1	4	1.491	0.69	2.65	0				
10800010	1404	1	5	6.33	11.383	0	0				
10800013	1405	3	1	1.645	7.01	5.94	0				
10800013	1405	3	2	6.33	11.383	0	0				
10800013	1405	3	3	2.925	4.548	0	1				
10800013	1405	3	4	1	0.665	5.94	0				
10800013	1405	3	5	3.4	17.619	8.19	0				
10800013	1406	5	1	3.4	17.619	8.19	0				
10800013	1406	5	2	6.33	11.383	0	0				
10800013	1406	5	3	1.645	7.01	5.94	0				
10800013	1406	5	4	1	0.665	5.94	0				
10800013	1406	5	5	2.925	4.548	0	1				
10800022	1407	3	1	1.645	7.01	5.94	0				
10800022	1407	3	2	6.33	11.383	0	0				
10800022	1407	3	3	2.925	4.548	0	1				
10800022	1407	3	4	1	0.665	5.94	0				
10800022	1407	3	5	3.4	17.619	8.19	0				
10800022	1408	5	1	3.4	17.619	8.19	0				
10800022	1408	5	2	6.33	11.383	0	0				
10800022	1408	5	3	1.645	7.01	5.94	0				
10800022	1408	5	4	1	0.665	5.94	0				
10800022	1408	5	5	2.925	4.548	0	1				
10800025	1409	5	1	3.4	17.619	19	0				
10800025	1409	5	2	6.33	11.383	0	0				
10800025	1409	5	3	1.645	7.01	12	0				
10800025	1409	5	4	1	0.665	12	0				
10800025	1409	5	5	2.925	4.548	0	1				
10800025	1410	1	1	2.925	4.548	0	1				
10800025	1410	1	2	6.33	11.383	0	0				
10800025	1410	1	3	1.645	7.01	12	0				
10800025	1410	1	4	1	0.665	12	0				
10800025	1410	1	5	3.4	17.619	19	0				
10900010	1411	5	1	5.19	59.651	20	0				
10900010	1411	5	2	0.799	0.937	0	0				
10900010	1411	5	3	0	0.045	0	0				
10900010	1411	5	4	4.054	2.456	20	0				
10900010	1411	5	5	0.661	1.25	0	1				
10900020	1412	3	1	0	0.045	0	0				
10900020	1412	3	2	0.799	0.937	0	0				
10900020	1412	3	3	0.661	1.25	0	1				
10900020	1412	3	4	4.054	2.456	20	0				
10900020	1412	3	5	5.19	59.651	20	0				
10900020	1413	1	1	1.223	42.422	12.32	1				
10900020	1413	1	2	0.799	0.937	0	0				
10900020	1413	1	3	0	0.045	0	0				
10900020	1413	1	4	0.661	1.25	0	0				
10900020	1413	1	5	4.054	2.456	6.96	0				
10900023	1414	2	1	0.799	0.937	0	0				
10900023	1414	2	2	0.661	1.25	0	1				
10900023	1414	2	3	0	0.045	0	0				
10900023	1414	2	4	4.054	2.456	20	0				
10900023	1414	2	5	5.19	59.651	20	0				
20012000	1415	2	1	0.56	2.1	0	0				
20012000	1415	2	2	0.869	0.214	0	1				
20012000	1415	2	3	1.689	6.187	0	0				
20012000	1415	2	4	3.375	17.328	13	0				
20012000	1415	2	5	0.096	1.841	22.16	0				
20012002	1416	4	1	2.322	0.867	7.02	0				
20012002	1416	4	2	1.22	18.568	5.26	0				
20012002	1416	4	3	0.903	0.735	5.62	0				
20012002	1416	4	4	7.024	12.895	7.52	1				
20012002	1416	4	5	1.689	6.187	0	0				
20012002	1417	5	1	1.192	2.578	7.42	0				
20012002	1417	5	2	0.903	0.735	5.62	0				
20012002	1417	5	3	1.309	2.066	7.08	0				
20012002	1417	5	4	2.322	0.867	7.02	0				
20012002	1417	5	5	1.22	18.568	5.26	1				
20012004	1418	5	1	1.792	2.677	5.56	0				
20012004	1418	5	2	0.678	1.653	0	0				
20012004	1418	5	3	0.254	3.056	0	0				
20012004	1418	5	4	0.36	0.1	5.56	0				
20012004	1418	5	5	1.563	1.184	0	1				
20012006	1419	3	1	1.309	2.066	20.12	0				
20012006	1419	3	2	2.322	0.867	0	0				
20012006	1419	3	3	1.22	18.568	8.12	1				
20012006	1419	3	4	7.024	12.895	22	0				
20012006	1419	3	5	0.036	0.276	20.36	0				
20012012	1420	1	1	0.824	0.319	0	1				
20012012	1420	1	2	0.155	0.529	0	0				
20012012	1420	1	3	1.148	1.063	9.24	0				
20012012	1420	1	4	0.442	0.457	9.24	0				
20012012	1420	1	5	1.265	0.315	9.24	0				
20012014	1421	3	1	0	1.08	0	0				
20012014	1421	3	2	0.109	0.555	0	0				
20012014	1421	3	3	1.563	1.184	12.08	1				
20012014	1421	3	4	0.678	1.653	12.08	0				
20012014	1421	3	5	0.254	3.056	12.08	0				
20012018	1422	1	1	1.424	1.132	24.6	1				
20012018	1422	1	2	4.054	2.456	0	0				
20012018	1422	1	3	5.19	59.651	0	0				
20012018	1422	1	4	0.163	1.31	12.64	0				
20012018	1422	1	5	0.678	1.653	12.08	0				
20012018	1423	4	1	0.163	1.31	12.64	0				
20012018	1423	4	2	4.054	2.456	0	0				
20012018	1423	4	3	5.19	59.651	0	0				
20012018	1423	4	4	1.223	42.422	17	1				
20012018	1423	4	5	0.054	1.601	12.64	0				
20012022	1424	4	1	1.324	2.309	34	0				
20012022	1424	4	2	1.192	2.578	14	0				
20012022	1424	4	3	2.201	30.672	14	0				
20012022	1424	4	4	4.406	10.446	12	1				
20012022	1424	4	5	4.054	2.456	0	0				
20012024	1425	3	1	1.614	1.645	0	0				
20012024	1425	3	2	0.113	0	0	0				
20012024	1425	3	3	0.415	0.206	0	1				
20012024	1425	3	4	1.314	6.22	11.4	0				
20012024	1425	3	5	4.406	10.446	12	0				
20012024	1426	1	1	0.898	56.296	15.6	1				
20012024	1426	1	2	0.113	0	0	0				
20012024	1426	1	3	1.614	1.645	0	0				
20012024	1426	1	4	1.314	6.22	11.4	0				
20012024	1426	1	5	1.645	0.59	11.24	0				
20012030	1427	1	1	4.054	2.456	24.12	1				
20012030	1427	1	2	0.895	0	0	0				
20012030	1427	1	3	3.83	7.566	0	0				
20012030	1427	1	4	0.619	1.542	4.8	0				
20012030	1427	1	5	0.62	1.827	4.8	0				
20012030	1428	1	1	4.054	2.456	24.12	1				
20012030	1428	1	2	0.895	0	0	0				
20012030	1428	1	3	3.83	7.566	0	0				
20012030	1428	1	4	0.619	1.542	4.8	0				
20012030	1428	1	5	0.62	1.827	4.8	0				
20012060	1429	1	1	3.289	9.748	14.16	1				
20012060	1429	1	2	0.086	0.103	5.67	0				
20012060	1429	1	3	2.477	10.492	6.83	0				
20012060	1429	1	4	0.527	0.106	6.83	0				
20012060	1429	1	5	3.375	17.328	4.24	0				
20012060	1430	5	1	2.287	1.42	7.55	0				
20012060	1430	5	2	0.086	0.103	5.67	0				
20012060	1430	5	3	2.477	10.492	6.83	0				
20012060	1430	5	4	0.527	0.106	6.83	0				
20012060	1430	5	5	1.239	12.395	6.83	1				
20012060	1431	3	1	1.188	3.2	10.08	0				
20012060	1431	3	2	1.463	2.508	4.08	0				
20012060	1431	3	3	1.19	1.597	0	1				
20012060	1431	3	4	0.842	0.956	10.44	0				
20012060	1431	3	5	0.086	0.103	15	0				
20012064	1432	3	1	2.274	8.347	14	0				
20012064	1432	3	2	0.108	0.59	0	0				
20012064	1432	3	3	1.813	2.566	0	1				
20012064	1432	3	4	0.646	0.194	14	0				
20012064	1432	3	5	1.463	2.508	4.08	0				
20012064	1433	1	1	1	0.665	0	1				
20012064	1433	1	2	1.645	7.01	0	0				
20012064	1433	1	3	2.925	4.548	5.94	0				
20012064	1433	1	4	6.33	11.383	5.94	0				
20012064	1433	1	5	0.646	0.194	6	0				
20012064	1434	3	1	1.645	7.01	0	0				
20012064	1434	3	2	1	0.665	0	0				
20012064	1434	3	3	2.925	4.548	5.94	1				
20012064	1434	3	4	6.33	11.383	5.94	0				
20012064	1434	3	5	0.483	0.884	9.35	0				
20012064	1435	1	1	0.72	0.107	0	1				
20012064	1435	1	2	0.449	0.349	5.68	0				
